phone,facebook,gender,group,year_of_birth,name,image,source,email,web,term,area,area_id,twitter,id
65014,,male,M,1965,Hans Wallmark,http://data.riksdagen.se/filarkiv/bilder/ledamot/0980681611418_max.jpg,http://data.riksdagen.se/,hans.wallmark@riksdagen.se,http://hanswallmark.blogspot.com,2014,Skåne läns norra och östra,ocd-division/country:se/constituency:skåne-läns-norra-och-östra,,0980681611418
65647,,male,S,1965,Kent Härstedt,http://data.riksdagen.se/filarkiv/bilder/ledamot/0910241260018_max.jpg,http://data.riksdagen.se/,kent.harstedt@riksdagen.se,http://www.socialdemokraterna.se/Riksdagsgruppen/?pid=291270,2014,Skåne läns västra,ocd-division/country:se/constituency:skåne-läns-västra,,0910241260018
64864,,female,C,1965,Ulrika Carlsson i Skövde,http://data.riksdagen.se/filarkiv/bilder/ledamot/0836001490919_max.jpg,http://data.riksdagen.se/,ulrika.carlsson@riksdagen.se,,2014,Västra Götalands läns östra,ocd-division/country:se/constituency:västra-götalands-läns-östra,,0836001490919
64608,,male,M,1965,Sten Bergheden,http://data.riksdagen.se/filarkiv/bilder/ledamot/0828721176319_max.jpg,http://data.riksdagen.se/,sten.bergheden@riksdagen.se,http://www.stenbergheden.se,2014,Västra Götalands läns östra,ocd-division/country:se/constituency:västra-götalands-läns-östra,,0828721176319
64765,,male,S,1965,Lars Mejern Larsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0427321850912_max.jpg,http://data.riksdagen.se/,lars.mejern.larsson@riksdagen.se,http://www.socialdemokraterna.se/larsmejernlarsson,2014,Värmlands län,ocd-division/country:se/constituency:värmlands-län,,0427321850912
65215,,female,M,1966,Ann-Charlotte Hammar Johnsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0810201628512_max.jpg,http://data.riksdagen.se/,ann-charlotte.hammar.johnsson@riksdagen.se,http://www.anncharlottehammar.se,2014,Skåne läns västra,ocd-division/country:se/constituency:skåne-läns-västra,,0810201628512
66318,,female,M,1966,Anette Åkesson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0198031297912_max.jpg,http://data.riksdagen.se/,anette.akesson@riksdagen.se,,2014,Skåne läns norra och östra,ocd-division/country:se/constituency:skåne-läns-norra-och-östra,,0198031297912
64566,,male,C,1966,Per Lodenius,http://data.riksdagen.se/filarkiv/bilder/ledamot/0363721826713_max.jpg,http://data.riksdagen.se/,per.lodenius@riksdagen.se,http://www.centerpartiet.se,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0363721826713
65963,,female,FP,1966,Tina Acketoft,http://data.riksdagen.se/filarkiv/bilder/ledamot/0582811195313_max.jpg,http://data.riksdagen.se/,tina.acketoft@riksdagen.se,http://www.folkpartiet.se/acketoft,2014,Skåne läns västra,ocd-division/country:se/constituency:skåne-läns-västra,,0582811195313
64898,,female,M,1966,Karin Enström,http://data.riksdagen.se/filarkiv/bilder/ledamot/0607691439013_max.jpg,http://data.riksdagen.se/,karin.enstrom@riksdagen.se,http://www.karin.moderat.se,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0607691439013
65320,,female,S,1966,Gunilla Carlsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0875221317013_max.jpg,http://data.riksdagen.se/,gunilla.c.carlsson@riksdagen.se,http://www.socialdemokraterna.se/gunillacarlsson,2014,Göteborgs kommun,ocd-division/country:se/constituency:göteborgs-kommun,,0875221317013
64387,,male,S,1966,Tomas Eneroth,http://data.riksdagen.se/filarkiv/bilder/ledamot/0284192765516_max.jpg,http://data.riksdagen.se/,tomas.eneroth@riksdagen.se,http://www.socialdemokraterna.se/tomaseneroth,2014,Kronobergs län,ocd-division/country:se/constituency:kronobergs-län,,0284192765516
64776,,male,KD,1967,Mikael Oscarsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0973782197017_max.jpg,http://data.riksdagen.se/,mikael.oscarsson@riksdagen.se,http://www.kristdemokraterna.se/mikaeloscarsson,2014,Uppsala län,ocd-division/country:se/constituency:uppsala-län,,0973782197017
64357,,male,S,1967,Kenneth G Forslund,http://data.riksdagen.se/filarkiv/bilder/ledamot/0257612529618_max.jpg,http://data.riksdagen.se/,kenneth.g.forslund@riksdagen.se,http://www.kgfdirekt.se,2014,Västra Götalands läns västra,ocd-division/country:se/constituency:västra-götalands-läns-västra,,0257612529618
64641,,female,M,1967,Annicka Engblom,http://data.riksdagen.se/filarkiv/bilder/ledamot/0590042760718_max.jpg,http://data.riksdagen.se/,annicka.engblom@riksdagen.se,http://www.annicka.nu,2014,Blekinge län,ocd-division/country:se/constituency:blekinge-län,,0590042760718
64276,,male,S,1967,Jasenko Omanovic,http://data.riksdagen.se/filarkiv/bilder/ledamot/043972220518_max.jpg,http://data.riksdagen.se/,jasenko.omanovic@riksdagen.se,http://www.socialdemokraterna.se/jasenkoomanovic,2014,Västernorrlands län,ocd-division/country:se/constituency:västernorrlands-län,,043972220518
65545,,male,S,1967,Mikael Dahlqvist,http://data.riksdagen.se/filarkiv/bilder/ledamot/0554852839719_max.jpg,http://data.riksdagen.se/,mikael.dahlqvist@riksdagen.se,,2014,Värmlands län,ocd-division/country:se/constituency:värmlands-län,,0554852839719
64393,,male,S,1967,Olle Thorell,http://data.riksdagen.se/filarkiv/bilder/ledamot/0879782396219_max.jpg,http://data.riksdagen.se/,olle.thorell@riksdagen.se,http://www.socialdemokraterna.se/ollethorell,2014,Västmanlands län,ocd-division/country:se/constituency:västmanlands-län,,0879782396219
66721,,female,M,1967,Elisabeth Svantesson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0899112324519_max.jpg,http://data.riksdagen.se/,elisabeth.svantesson@riksdagen.se,http://www.elisabethsvantesson.se,2014,Örebro län,ocd-division/country:se/constituency:örebro-län,,0899112324519
64198,,male,MP,1968,Carl Schlyter,http://data.riksdagen.se/filarkiv/bilder/ledamot/0954072997110_max.jpg,http://data.riksdagen.se/,carl.schlyter@riksdagen.se,http://www.europarl.europa.eu/meps/sv/28139/CARL_SCHLYTER.html,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0954072997110
64470,,male,S,1968,Peter Jeppsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/067992138910_max.jpg,http://data.riksdagen.se/,peter.jeppsson@riksdagen.se,http://www.socialdemokraterna.se/peterjeppsson,2014,Blekinge län,ocd-division/country:se/constituency:blekinge-län,,067992138910
64775,,male,S,1968,Petter Löberg,http://data.riksdagen.se/filarkiv/bilder/ledamot/0274462857213_max.jpg,http://data.riksdagen.se/,petter.loberg@riksdagen.se,,2014,Västra Götalands läns södra,ocd-division/country:se/constituency:västra-götalands-läns-södra,,0274462857213
64654,,male,FP,1968,Christer Nylander,http://data.riksdagen.se/filarkiv/bilder/ledamot/0731442709013_max.jpg,http://data.riksdagen.se/,christer.nylander@riksdagen.se,http://www.folkpartiet.se/nylander,2014,Skåne läns norra och östra,ocd-division/country:se/constituency:skåne-läns-norra-och-östra,,0731442709013
65944,,female,M,1968,Boriana Åberg,http://data.riksdagen.se/filarkiv/bilder/ledamot/0105632258713_max.jpg,http://data.riksdagen.se/,boriana.aberg@riksdagen.se,,2014,Skåne läns södra,ocd-division/country:se/constituency:skåne-läns-södra,,0105632258713
66477,,female,M,1969,Camilla Waltersson Grönvall,http://data.riksdagen.se/filarkiv/bilder/ledamot/0781623040415_max.jpg,http://data.riksdagen.se/,camilla.waltersson.gronvall@riksdagen.se,,2014,Västra Götalands läns norra,ocd-division/country:se/constituency:västra-götalands-läns-norra,,0781623040415
64368,,male,KD,1969,Larry Söder,http://data.riksdagen.se/filarkiv/bilder/ledamot/0992473266516_max.jpg,http://data.riksdagen.se/,larry.soder@riksdagen.se,,2014,Hallands län,ocd-division/country:se/constituency:hallands-län,,0992473266516
66358,,female,M,1970,Cecilie Tenfjord-Toftby,http://data.riksdagen.se/filarkiv/bilder/ledamot/010343930918_max.jpg,http://data.riksdagen.se/,cecilie.tenfjord-toftby@riksdagen.se,http://www.cecilietoftby.wordpress.com,2014,Västra Götalands läns södra,ocd-division/country:se/constituency:västra-götalands-läns-södra,,010343930918
64452,,male,S,1970,Lars Eriksson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0988383147219_max.jpg,http://data.riksdagen.se/,lars.a.eriksson@riksdagen.se,,2014,Västmanlands län,ocd-division/country:se/constituency:västmanlands-län,,0988383147219
64458,,female,M,1970,Anna Kinberg Batra,http://data.riksdagen.se/filarkiv/bilder/ledamot/012053331219_max.jpg,http://data.riksdagen.se/,anna.kinberg.batra@riksdagen.se,http://www.kinbergbatra.se,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,http://twitter.com/KinbergBatra,012053331219
66434,,male,M,1970,Patrick Reslow,http://data.riksdagen.se/filarkiv/bilder/ledamot/0545733815610_max.jpg,http://data.riksdagen.se/,patrick.reslow@riksdagen.se,,2014,Malmö kommun,ocd-division/country:se/constituency:malmö-kommun,,0545733815610
65018,,male,S,1970,Hans Unander,http://data.riksdagen.se/filarkiv/bilder/ledamot/0467253407311_max.jpg,http://data.riksdagen.se/,hans.unander@riksdagen.se,http://www.sap.se/hansunander,2014,Dalarnas län,ocd-division/country:se/constituency:dalarnas-län,,0467253407311
64583,,female,FP,1970,Emma Carlsson Löfdahl,http://data.riksdagen.se/filarkiv/bilder/ledamot/0737073162411_max.jpg,http://data.riksdagen.se/,emma.carlsson.lofdahl@riksdagen.se,http://www.folkpartiet.se/emma,2014,Jönköpings län,ocd-division/country:se/constituency:jönköpings-län,,0737073162411
65006,,male,M,1970,Jan R Andersson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0529103571012_max.jpg,http://data.riksdagen.se/,jan.r.andersson@riksdagen.se,http://www.kalmar.moderat.se/janr,2014,Kalmar län,ocd-division/country:se/constituency:kalmar-län,,0529103571012
65546,,female,V,1970,Amineh Kakabaveh,http://data.riksdagen.se/filarkiv/bilder/ledamot/0545353563812_max.jpg,http://data.riksdagen.se/,amineh.kakabaveh@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0545353563812
64721,,female,M,1971,Jessica Polfjärd,http://data.riksdagen.se/filarkiv/bilder/ledamot/0630824497414_max.jpg,http://data.riksdagen.se/,jessica.polfjard@riksdagen.se,,2014,Västmanlands län,ocd-division/country:se/constituency:västmanlands-län,,0630824497414
64508,,female,S,1972,Jennie Nilsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0339894357417_max.jpg,http://data.riksdagen.se/,jennie.nilsson@riksdagen.se,http://www.socialdemokraterna.se/jennienilsson,2014,Hallands län,ocd-division/country:se/constituency:hallands-län,,0339894357417
64529,,female,S,1972,Helén Pettersson i Umeå,http://data.riksdagen.se/filarkiv/bilder/ledamot/0103624617217_max.jpg,http://data.riksdagen.se/,helen.pettersson@riksdagen.se,http://www.socialdemokraterna.se/helenpettersson,2014,Västerbottens län,ocd-division/country:se/constituency:västerbottens-län,,0103624617217
65984,,female,C,1972,Helena Lindahl,http://data.riksdagen.se/filarkiv/bilder/ledamot/084624777218_max.jpg,http://data.riksdagen.se/,helena.lindahl@riksdagen.se,,2014,Västerbottens län,ocd-division/country:se/constituency:västerbottens-län,,084624777218
65457,,male,FP,1972,Erik Ullenhag,http://data.riksdagen.se/filarkiv/bilder/ledamot/0275724540919_max.jpg,http://data.riksdagen.se/,erik.ullenhag@riksdagen.se,http://www.folkpartiet.se/erik,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0275724540919
65241,,female,S,1973,Veronica Palm,http://data.riksdagen.se/filarkiv/bilder/ledamot/0548314774911_max.jpg,http://data.riksdagen.se/,veronica.palm@riksdagen.se,http://veronica-palm.blogspot.com,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0548314774911
65042,,female,S,1973,Matilda Ernkrans,http://data.riksdagen.se/filarkiv/bilder/ledamot/0983984918111_max.jpg,http://data.riksdagen.se/,matilda.ernkrans@riksdagen.se,http://www.socialdemokraterna.se/matildaernkrans,2014,Örebro län,ocd-division/country:se/constituency:örebro-län,,0983984918111
65325,http://www.facebook.com/ulrika.karlsson,female,M,1973,Ulrika Karlsson i Uppsala,http://data.riksdagen.se/filarkiv/bilder/ledamot/0397924710612_max.jpg,http://data.riksdagen.se/,ulrika.karlsson@riksdagen.se,http://www.ulrikakarlsson.se,2014,Uppsala län,ocd-division/country:se/constituency:uppsala-län,,0397924710612
64800,,male,M,1973,Andreas Norlén,http://data.riksdagen.se/filarkiv/bilder/ledamot/0585684563812_max.jpg,http://data.riksdagen.se/,andreas.norlen@riksdagen.se,http://www.andreasnorlen.wordpress.com,2014,Östergötlands län,ocd-division/country:se/constituency:östergötlands-län,,0585684563812
64186,,male,S,1973,Fredrik Olovsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0653904370212_max.jpg,http://data.riksdagen.se/,fredrik.olovsson@riksdagen.se,http://www.socialdemokraterna.se/fredrikolovsson,2014,Södermanlands län,ocd-division/country:se/constituency:södermanlands-län,,0653904370212
65497,http://www.facebook.com/people/Cecilia-Widegren/659317346,female,M,1973,Cecilia Widegren,http://data.riksdagen.se/filarkiv/bilder/ledamot/0893004490313_max.jpg,http://data.riksdagen.se/,cecilia.widegren@riksdagen.se,http://www.moderat.se/widegren,2014,Västra Götalands läns östra,ocd-division/country:se/constituency:västra-götalands-läns-östra,http://www.twitter.com/widegrencecilia,0893004490313
64783,,female,S,1973,Lena Hallengren,http://data.riksdagen.se/filarkiv/bilder/ledamot/0853395328224_max.jpg,http://data.riksdagen.se/,lena.hallengren@riksdagen.se,http://www.socialdemokraterna.se/lenahallengren,2014,Kalmar län,ocd-division/country:se/constituency:kalmar-län,,0853395328224
65246,,male,M,1973,Tobias Billström,http://data.riksdagen.se/filarkiv/bilder/ledamot/0956595590924_max.jpg,http://data.riksdagen.se/,tobias.billstrom@riksdagen.se,http://www.tobiasbillstrom.com,2014,Malmö kommun,ocd-division/country:se/constituency:malmö-kommun,,0956595590924
64677,,female,V,1974,Rossana Dinamarca,http://data.riksdagen.se/filarkiv/bilder/ledamot/0321885416125_max.jpg,http://data.riksdagen.se/,rossana.dinamarca@riksdagen.se,,2014,Västra Götalands läns norra,ocd-division/country:se/constituency:västra-götalands-läns-norra,,0321885416125
64399,,female,S,1974,Hillevi Larsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0878075468027_max.jpg,http://data.riksdagen.se/,hillevi.larsson@riksdagen.se,http://www.socialdemokraterna.se/Riksdagsgruppen/?pid=291254,2014,Malmö kommun,ocd-division/country:se/constituency:malmö-kommun,,0878075468027
64645,,female,S,1974,Teres Lindberg,http://data.riksdagen.se/filarkiv/bilder/ledamot/0559925283228_max.jpg,http://data.riksdagen.se/,teres.lindberg@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0559925283228
64391,,male,KD,1974,Jakob Forssmed,http://data.riksdagen.se/filarkiv/bilder/ledamot/0982795248728_max.jpg,http://data.riksdagen.se/,jakob.forssmed@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0982795248728
,,female,FP,1975,Birgitta Ohlsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0404025497421_max.jpg,http://data.riksdagen.se/,birgitta.ohlsson@riksdagen.se,http://www.folkpartiet.se/ohlsson,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0404025497421
64696,http://www.facebook.com/oloflavesson,male,M,1976,Olof Lavesson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0448155122323_max.jpg,http://data.riksdagen.se/,olof.lavesson@riksdagen.se,http://www.lavesson.net,2014,Malmö kommun,ocd-division/country:se/constituency:malmö-kommun,http://www.twitter.com/lavesson,0448155122323
65501,,male,M,1976,Anders Hansson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0843345349823_max.jpg,http://data.riksdagen.se/,anders.hansson@riksdagen.se,,2014,Skåne läns södra,ocd-division/country:se/constituency:skåne-läns-södra,,0843345349823
64228,,male,M,1976,Christian Holm Barenfeld,http://data.riksdagen.se/filarkiv/bilder/ledamot/0485476395125_max.jpg,http://data.riksdagen.se/,christian.holm.barenfeld@riksdagen.se,http://www.christianholm.com,2014,Värmlands län,ocd-division/country:se/constituency:värmlands-län,,0485476395125
65022,,male,V,1976,Ali Esbati,http://data.riksdagen.se/filarkiv/bilder/ledamot/014386615025_max.jpg,http://data.riksdagen.se/,ali.esbati@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,014386615025
65813,,female,M,1976,Sofia Arkelsten,http://data.riksdagen.se/filarkiv/bilder/ledamot/0802826314426_max.jpg,http://data.riksdagen.se/,sofia.arkelsten@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0802826314426
66414,,male,M,1977,Lars Hjälmered,http://data.riksdagen.se/filarkiv/bilder/ledamot/0980316377627_max.jpg,http://data.riksdagen.se/,lars.hjalmered@riksdagen.se,http://larshjalmered.se/,2014,Göteborgs kommun,ocd-division/country:se/constituency:göteborgs-kommun,,0980316377627
65769,http://www.facebook.com/hannah.bergstedt,female,S,1977,Hannah Bergstedt,http://data.riksdagen.se/filarkiv/bilder/ledamot/012576033427_max.jpg,http://data.riksdagen.se/,hannah.bergstedt@riksdagen.se,http://www.socialdemokraterna.se/hannahbergstedt,2014,Norrbottens län,ocd-division/country:se/constituency:norrbottens-län,,012576033427
65051,,female,KD,1977,Sofia Damm,http://data.riksdagen.se/filarkiv/bilder/ledamot/0306286538528_max.jpg,http://data.riksdagen.se/,sofia.damm@riksdagen.se,,2014,Skåne läns södra,ocd-division/country:se/constituency:skåne-läns-södra,,0306286538528
64615,,male,FP,1977,Fredrik Malm,http://data.riksdagen.se/filarkiv/bilder/ledamot/0766496753128_max.jpg,http://data.riksdagen.se/,fredrik.malm@riksdagen.se,http://www.fredrikmalm.org,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0766496753128
64808,http://www.facebook.com/fredriklundhsammeli,male,S,1977,Fredrik Lundh Sammeli,http://data.riksdagen.se/filarkiv/bilder/ledamot/0911916463828_max.jpg,http://data.riksdagen.se/,fredrik.lundh.sammeli@riksdagen.se,http://www.lundhsammeli.se,2014,Norrbottens län,ocd-division/country:se/constituency:norrbottens-län,http://www.twitter.com/lundhsammeli,0911916463828
66334,,female,KD,1977,Emma Henriksson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0788526088220_max.jpg,http://data.riksdagen.se/,emma.henriksson@riksdagen.se,http://www.kristdemokraterna.se/emmahenriksson,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0788526088220
65961,,male,M,1978,Tomas Tobé,http://data.riksdagen.se/filarkiv/bilder/ledamot/069436402021_max.jpg,http://data.riksdagen.se/,tomas.tobe@riksdagen.se,,2014,Gävleborgs län,ocd-division/country:se/constituency:gävleborgs-län,,069436402021
65898,,male,FP,1978,Roger Haddad,http://data.riksdagen.se/filarkiv/bilder/ledamot/0308306375022_max.jpg,http://data.riksdagen.se/,roger.haddad@riksdagen.se,,2014,Västmanlands län,ocd-division/country:se/constituency:västmanlands-län,,0308306375022
66127,,female,M,1978,Åsa Coenraads,http://data.riksdagen.se/filarkiv/bilder/ledamot/0564126739422_max.jpg,http://data.riksdagen.se/,asa.coenraads@riksdagen.se,http://www.coenraads.se,2014,Västmanlands län,ocd-division/country:se/constituency:västmanlands-län,,0564126739422
64682,,male,V,1979,Hans Linde,http://data.riksdagen.se/filarkiv/bilder/ledamot/0901257862125_max.jpg,http://data.riksdagen.se/,hans.linde@riksdagen.se,,2014,Göteborgs kommun,ocd-division/country:se/constituency:göteborgs-kommun,,0901257862125
64827,,male,S,1979,Mathias Tegnér,http://data.riksdagen.se/filarkiv/bilder/ledamot/0613297818326_max.jpg,http://data.riksdagen.se/,mathias.tegner@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0613297818326
64543,,female,FP,1979,Maria Weimer,http://data.riksdagen.se/filarkiv/bilder/ledamot/0414687558527_max.jpg,http://data.riksdagen.se/,maria.weimer@riksdagen.se,,2014,Uppsala län,ocd-division/country:se/constituency:uppsala-län,,0414687558527
64455,http://www.facebook.com/people/Johan-Forssell/719250028,male,M,1979,Johan Forssell,http://data.riksdagen.se/filarkiv/bilder/ledamot/0126797549328_max.jpg,http://data.riksdagen.se/,johan.forssell@riksdagen.se,http://www.johanforssell.com,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,http://twitter.com/JohanForssell,0126797549328
65743,,male,S,1980,Jonas Gunnarsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0750727320521_max.jpg,http://data.riksdagen.se/,jonas.gunnarsson@riksdagen.se,http://www.jonasgunnarsson.se,2014,Värmlands län,ocd-division/country:se/constituency:värmlands-län,,0750727320521
66560,,female,S,1980,Anna Wallén,http://data.riksdagen.se/filarkiv/bilder/ledamot/0970427364222_max.jpg,http://data.riksdagen.se/,anna.wallen@riksdagen.se,http://www.socialdemokraterna.se/annawallen,2014,Västmanlands län,ocd-division/country:se/constituency:västmanlands-län,,0970427364222
,,male,S,1980,Magnus Manhammar,http://data.riksdagen.se/filarkiv/bilder/ledamot/025967059622_max.jpg,http://data.riksdagen.se/,magnus.manhammar@riksdagen.se,,2014,Blekinge län,ocd-division/country:se/constituency:blekinge-län,,025967059622
64671,,male,M,1981,Fredrik Schulte,http://data.riksdagen.se/filarkiv/bilder/ledamot/0210198640127_max.jpg,http://data.riksdagen.se/,fredrik.schulte@riksdagen.se,http://www.schulte.se,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0210198640127
65733,,male,V,1971,Jens Holm,http://data.riksdagen.se/filarkiv/bilder/ledamot/0216534495014_max.jpg,http://data.riksdagen.se/,jens.holm@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0216534495014
66290,,male,SD,1972,David Lång,http://data.riksdagen.se/filarkiv/bilder/ledamot/0494054455310_max.jpg,http://data.riksdagen.se/,david.lang@riksdagen.se,,2014,Örebro län,ocd-division/country:se/constituency:örebro-län,,0494054455310
66418,,female,M,1963,Maria Abrahamsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0695090885212_max.jpg,http://data.riksdagen.se/,maria.abrahamsson@riksdagen.se,http://mariaabrahamsson.nu,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0695090885212
66332,,male,S,1953,Arhe Hamednaca,http://data.riksdagen.se/filarkiv/bilder/ledamot/0186426023519_max.jpg,http://data.riksdagen.se/,arhe.hamednaca@riksdagen.se,http://www.socialdemokraterna.se/arhehamednaca,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0186426023519
66631,,female,KD,1981,Caroline Szyber,http://data.riksdagen.se/filarkiv/bilder/ledamot/0666958447826_max.jpg,http://data.riksdagen.se/,caroline.szyber@riksdagen.se,http://www.carolineszyber.se,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0666958447826
66340,,female,M,1987,Jessica Rosencrantz,http://data.riksdagen.se/filarkiv/bilder/ledamot/0992420223820_max.jpg,http://data.riksdagen.se/,jessica.rosencrantz@riksdagen.se,,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,0992420223820
65868,,male,M,1985,Amir Adan,http://data.riksdagen.se/filarkiv/bilder/ledamot/072019517020_max.jpg,http://data.riksdagen.se/,amir.adan@riksdagen.se,http://www.amiradan.se,2014,Stockholms kommun,ocd-division/country:se/constituency:stockholms-kommun,,072019517020
65702,http://www.facebook.com/hanif.bali,male,M,1987,Hanif Bali,http://data.riksdagen.se/filarkiv/bilder/ledamot/0166790812128_max.jpg,http://data.riksdagen.se/,hanif.bali@riksdagen.se,http://hejahanif.se,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,http://twitter.com/hanifbali,0166790812128
66347,,male,SD,1981,Kent Ekeroth,http://data.riksdagen.se/filarkiv/bilder/ledamot/0369028728526_max.jpg,http://data.riksdagen.se/,kent.ekeroth@riksdagen.se,,2014,Skåne läns norra och östra,ocd-division/country:se/constituency:skåne-läns-norra-och-östra,,0369028728526
66392,http://www.facebook.com/pages/Bjorn-Soder/75956395253,male,SD,1976,Björn Söder,http://data.riksdagen.se/filarkiv/bilder/ledamot/0452755722723_max.jpg,http://data.riksdagen.se/,bjorn.soder@riksdagen.se,http://www.bjornsoder.net,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,http://www.twitter.com/bjornsoder,0452755722723
65645,,female,S,1962,Ingela Nylund Watz,http://data.riksdagen.se/filarkiv/bilder/ledamot/0313390540217_max.jpg,http://data.riksdagen.se/,ingela.nylund.watz@riksdagen.se,http://www.socialdemokraterna.se/ingelanylundwatz,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0313390540217
64771,,male,S,1965,Pyry Niemi,http://data.riksdagen.se/filarkiv/bilder/ledamot/0752691002718_max.jpg,http://data.riksdagen.se/,pyry.niemi@riksdagen.se,http://www.socialdemokraterna.se/pyryniemi,2014,Uppsala län,ocd-division/country:se/constituency:uppsala-län,,0752691002718
66461,,female,M,1972,Jessika Roswall,http://data.riksdagen.se/filarkiv/bilder/ledamot/0718034011110_max.jpg,http://data.riksdagen.se/,jessika.roswall@riksdagen.se,,2014,Uppsala län,ocd-division/country:se/constituency:uppsala-län,,0718034011110
64407,,female,M,1979,Marta Obminska,http://data.riksdagen.se/filarkiv/bilder/ledamot/0732677378827_max.jpg,http://data.riksdagen.se/,marta.obminska@riksdagen.se,,2014,Uppsala län,ocd-division/country:se/constituency:uppsala-län,,0732677378827
65735,,female,S,1985,Sara Karlsson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0114869877121_max.jpg,http://data.riksdagen.se/,sara.karlsson@riksdagen.se,http://www.socialdemokraterna.se/sarakarlsson,2014,Södermanlands län,ocd-division/country:se/constituency:södermanlands-län,,0114869877121
65863,,male,S,1958,Hans Ekström,http://data.riksdagen.se/filarkiv/bilder/ledamot/0475778011711_max.jpg,http://data.riksdagen.se/,hans.ekstrom@riksdagen.se,http://www.socialdemokraterna.se/hansekstrom,2014,Södermanlands län,ocd-division/country:se/constituency:södermanlands-län,,0475778011711
66353,,female,SD,1971,Carina Herrstedt,http://data.riksdagen.se/filarkiv/bilder/ledamot/0603753860213_max.jpg,http://data.riksdagen.se/,carina.herrstedt@riksdagen.se,,2014,Stockholms län,ocd-division/country:se/constituency:stockholms-län,,0603753860213
65707,,female,S,1954,Anna-Lena Sörenson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0483837558914_max.jpg,http://data.riksdagen.se/,anna-lena.sorenson@riksdagen.se,http://www.socialdemokraterna.se/anna-lenasorenson,2014,Östergötlands län,ocd-division/country:se/constituency:östergötlands-län,,0483837558914
65812,,female,MP,1962,Annika Lillemets,http://data.riksdagen.se/filarkiv/bilder/ledamot/0172220256016_max.jpg,http://data.riksdagen.se/,annika.lillemets@riksdagen.se,http://www.mp.se/om/annika-lillemets,2014,Östergötlands län,ocd-division/country:se/constituency:östergötlands-län,,0172220256016
,,male,SD,1979,Jimmie Åkesson,http://data.riksdagen.se/filarkiv/bilder/ledamot/051207517226_max.jpg,http://data.riksdagen.se/,jimmie.akesson@riksdagen.se,,2014,Jönköpings län,ocd-division/country:se/constituency:jönköpings-län,,051207517226
65807,,male,S,1955,Peter Persson,http://data.riksdagen.se/filarkiv/bilder/ledamot/0903307301618_max.jpg,http://data.riksdagen.se/,peter.persson@riksdagen.se,http://www.socialdemokraterna.se/peterpersson,2014,Jönköpings län,ocd-division/country:se/constituency:jönköpings-län,,0903307301618
